time_s,fault_active,fault_profile,pressure_psi,flow_gpm,vibration_g,pressure_u16,flow_u16,vibration_u16
46.188,0,0,1474.95433871112,499.026973764426,-0.00496572125986152,29499,4990,1950
46.189,0,0,1474.9282627404,498.761451183367,-0.0511749455250447,29499,4988,1488
46.19,0,0,1478.43262569189,499.360853903595,-0.0821051949713121,29569,4994,1179
46.191,0,0,1484.06407347321,498.908766025063,-0.0455717003024565,29681,4989,1544
46.192,0,0,1478.46470034075,498.478151968737,0.0357991614657351,29569,4985,2358
46.193,0,0,1481.76535105989,498.398624605016,0.0754244502593065,29635,4984,2754
46.194,0,0,1482.78525157257,499.448626835842,0.0575720180030567,29656,4994,2576
46.195,0,0,1486.14045230261,499.908912070781,0.0125527033884929,29723,4999,2126
46.196,0,0,1485.93298943838,497.57330893962,0.00038595313730978,29719,4976,2004
46.197,0,0,1491.69789857014,499.437328949273,-0.0353262751741339,29834,4994,1647
46.198,0,0,1489.47875053311,498.963377297171,-0.0765626840576174,29790,4990,1234
46.199,0,0,1493.71450039148,497.831618478174,-0.062111311485304,29874,4978,1379
46.2,0,0,1498.58982100817,499.142281726712,0.00991738412934654,29972,4991,2099
46.201,0,0,1497.961297774,498.835196926986,0.0749630085125359,29959,4988,2750
46.202,0,0,1501.40927088029,498.729617307669,0.0577053881225015,30028,4987,2577
46.203,0,0,1501.22951100838,499.131242944153,0.0367355865010785,30025,4991,2367
46.204,0,0,1505.26467672077,499.230057097207,0.017696761235767,30105,4992,2177
46.205,0,0,1507.0948308017,497.011514506936,-0.0218485749224743,30142,4970,1782
46.206,0,0,1508.48412421745,498.53746980011,-0.067003992966676,30170,4985,1330
46.207,0,0,1508.65044083212,499.855579874476,-0.079007541680995,30173,4999,1210
46.208,0,0,1511.37664508748,498.06738578901,-0.011111703368411,30228,4981,1889
46.209,0,0,1512.05932763472,498.058876091642,0.0491644336889826,30241,4981,2492
46.21,0,0,1513.46006246556,499.508699617558,0.0659544150670453,30269,4995,2660
46.211,0,0,1513.46871389209,497.239773659688,0.0468465309653937,30269,4972,2468
46.212,0,0,1517.22848321974,497.442363399053,0.0114731022491465,30345,4974,2115
46.213,0,0,1514.15442582673,498.195077949144,-0.00801684203333254,30283,4982,1920
46.214,0,0,1515.27173517503,498.473620791235,-0.0517185651478422,30305,4985,1483
46.215,0,0,1513.01650799145,498.35740448554,-0.0800138553456457,30260,4984,1200
46.216,0,0,1510.33276450092,499.800172001836,-0.0494967301232015,30207,4998,1505
46.217,0,0,1508.32265765182,498.438076354708,0.0384197359303187,30166,4984,2384
46.218,0,0,1508.7993148658,499.262066263903,0.0686834366067122,30176,4993,2687
46.219,0,0,1507.19661881411,498.929678032582,0.0666275182128879,30144,4989,2666
46.22,0,0,1505.87621110539,497.279165483147,0.0228940026845397,30118,4973,2229
46.221,0,0,1505.2835075028,498.203892012918,0.00621533675516401,30106,4982,2062
46.222,0,0,1499.61610218254,500.208706909477,-0.0389827938447855,29992,5002,1610
46.223,0,0,1500.89253969389,498.239427026564,-0.0772494271914263,30018,4982,1228
46.224,0,0,1498.97931362694,499.036493097989,-0.0718523784925621,29980,4990,1281
46.225,0,0,1497.27324781209,498.955245813211,0.0106309942600885,29945,4990,2106
46.226,0,0,1493.67391182467,497.688163545663,0.0594927515296179,29873,4977,2595
46.227,0,0,1492.54127460847,498.358414300053,0.0583148370600728,29851,4984,2583
46.228,0,0,1492.18872687892,498.029377321488,0.0271804881647973,29844,4980,2272
46.229,0,0,1489.227957231,498.78466138992,0.00812386365253875,29785,4988,2081
46.23,0,0,1485.39246951812,498.775394252915,-0.0162204832184724,29708,4988,1838
46.231,0,0,1481.13131081116,498.442198005045,-0.0648127105750889,29623,4984,1352
46.232,0,0,1480.37321063932,497.695281765643,-0.0714356264695344,29607,4977,1286
46.233,0,0,1477.18763726837,498.202360684343,-0.0176492656874852,29544,4982,1824
46.234,0,0,1482.66863141377,498.773094366288,0.052771543341788,29653,4988,2528
46.235,0,0,1478.2581212255,497.507125397139,0.0626794302811258,29565,4975,2627
46.236,0,0,1477.32412550399,498.761837926945,0.0337938633665023,29546,4988,2338
46.237,0,0,1478.13807886913,497.316016727835,0.0166264048048561,29563,4973,2166
46.238,0,0,1478.23498230932,498.55077332391,-0.0136437539401965,29565,4986,1864
46.239,0,0,1477.3304542565,497.147305248335,-0.0629912911903671,29547,4971,1370
46.24,0,0,1478.14411797147,498.945514794795,-0.0776873797552899,29563,4989,1223
46.241,0,0,1481.67784172586,498.06504537787,-0.0432993305069167,29634,4981,1567
46.242,0,0,1484.87838657193,497.490984572668,0.045333844466496,29698,4975,2453
46.243,0,0,1481.00353190966,498.792434172163,0.0761094031268785,29620,4988,2761
46.244,0,0,1487.68824299613,499.711817808263,0.0629145734223445,29754,4997,2629
46.245,0,0,1486.27686709501,497.151043895865,0.0288161343113582,29726,4972,2288
46.246,0,0,1487.06749492258,497.707589929024,0.00217885715198473,29741,4977,2022
46.247,0,0,1488.18830000734,497.252969554875,-0.0283471598035247,29764,4973,1717
46.248,0,0,1489.51081934785,498.314608266656,-0.074020377948969,29790,4983,1260
46.249,0,0,1494.30723905085,498.21981911363,-0.0659117092326044,29886,4982,1341
46.25,0,0,1494.50018689329,497.158368118259,0.0040726217136518,29890,4972,2041
46.251,0,0,1502.6679785101,498.14560031692,0.0591276437991949,30053,4981,2591
46.252,0,0,1501.9691942869,499.125553548147,0.0594707866018888,30039,4991,2595
46.253,0,0,1504.08045078309,498.569812550663,0.0414416817696179,30082,4986,2414
46.254,0,0,1508.48377490723,498.848488891124,0.00760447752452396,30170,4988,2076
46.255,0,0,1511.44286904987,498.879664492984,-0.025226056686109,30229,4989,1748
46.256,0,0,1509.38311910492,498.460102365285,-0.064887257683349,30188,4985,1351
46.257,0,0,1506.4272760504,498.35769562956,-0.067950450794257,30129,4984,1320
46.258,0,0,1511.23446536557,496.982631129458,-0.023987234091727,30225,4970,1760
46.259,0,0,1512.8054166499,497.163358107955,0.0538412922487266,30256,4972,2538
46.26,0,0,1513.50457509531,497.397680859868,0.0656494262249157,30270,4974,2656
46.261,0,0,1515.93236265114,498.79624290423,0.0542521628882438,30319,4988,2543
46.262,0,0,1515.85752129373,498.818371826551,0.0147971902825096,30317,4988,2148
46.263,0,0,1513.79048157433,497.815397633561,-0.00933639378880297,30276,4978,1907
46.264,0,0,1512.35923078255,497.439459547715,-0.0506147619302918,30247,4974,1494
46.265,0,0,1515.97528032222,497.586509450097,-0.0945990186547066,30320,4976,1054
46.266,0,0,1513.93433968336,498.669520710388,-0.0450246684069208,30279,4987,1550
46.267,0,0,1513.26336250289,497.691059362931,0.0272800932793182,30265,4977,2273
46.268,0,0,1513.69926339589,498.105302509898,0.0663543910496484,30274,4981,2664
46.269,0,0,1508.96880784101,498.151171012199,0.056233491152765,30179,4982,2562
46.27,0,0,1508.64130234835,497.845680275122,0.0346581888265151,30173,4978,2347
46.271,0,0,1509.24181969071,496.929107641783,-0.00687620144631585,30185,4969,1931
46.272,0,0,1504.90034972163,497.47772048048,-0.0404485043899362,30098,4975,1596
46.273,0,0,1502.87591983511,498.083000025497,-0.0657657126787176,30058,4981,1342
46.274,0,0,1503.49055782661,498.240814716614,-0.0577584400878449,30070,4982,1422
46.275,0,0,1498.27703104582,497.881787795502,0.00859509479821901,29966,4979,2086
46.276,0,0,1500.01972793151,497.901147364508,0.0646883952709317,30000,4979,2647
46.277,0,0,1494.86862259663,497.415655800546,0.0662389929885231,29897,4974,2662
46.278,0,0,1496.27981348361,498.038155273523,0.0339040922170052,29926,4980,2339
46.279,0,0,1490.4010674945,499.439215978177,0.0100300901614711,29808,4994,2100
46.28,0,0,1488.98099548709,498.361982681609,-0.0223226202626945,29780,4984,1777
46.281,0,0,1491.22834592451,498.428153815236,-0.065103543926617,29825,4984,1349
46.282,0,0,1486.70951452004,498.172267128097,-0.08623887964979,29734,4982,1138
46.283,0,0,1486.54751407981,498.67053475738,-0.0194997696687195,29731,4987,1805
46.284,0,0,1479.91229831332,497.506634010778,0.0596042642618763,29598,4975,2596
46.285,0,0,1480.16750688259,497.566022809331,0.0676383227299855,29603,4976,2676
46.286,0,0,1481.57864808035,497.022503192165,0.0529744453100889,29632,4970,2530
46.287,0,0,1483.00163125719,498.316312850315,0.0206723868081008,29660,4983,2207
46.288,0,0,1484.25812166903,497.809515365477,0.00476901903443526,29685,4978,2048
46.289,0,0,1481.25884405834,497.328365114643,-0.0438489714843454,29625,4973,1562
46.29,0,0,1484.57795213961,498.083833948197,-0.0823241134156188,29692,4981,1177
46.291,0,0,1483.83924262485,498.98646226683,-0.0370748071202146,29677,4990,1629
46.292,0,0,1485.74935922332,497.663397387924,0.0281209075724716,29715,4977,2281
46.293,0,0,1490.44185718178,498.055172119015,0.074065764221273,29809,4981,2741
46.294,0,0,1491.01507541089,497.948602994863,0.0636717954750662,29820,4979,2637
46.295,0,0,1490.37572771797,498.957870778804,0.0177489676358081,29808,4990,2177
46.296,0,0,1492.53463906564,499.545801101924,0.0105963376081927,29851,4995,2106
46.297,0,0,1491.9506144502,499.308659082156,-0.0253752635879427,29839,4993,1746
46.298,0,0,1497.13425222857,497.908630855635,-0.074273553343133,29943,4979,1257
46.299,0,0,1498.27571249588,497.732050847418,-0.0633339149951243,29966,4977,1367
46.3,0,0,1501.74232069876,498.252270503118,0.0138856467489684,30035,4983,2139
46.301,0,0,1501.89466877079,498.03634684667,0.0604188406430714,30038,4980,2604
46.302,0,0,1504.00969405769,498.961102881929,0.0706837201682741,30080,4990,2707
46.303,0,0,1506.55986682972,499.612123120566,0.0368549184659782,30131,4996,2369
46.304,0,0,1511.94197987171,497.216613036521,0.00401465408708075,30239,4972,2040
46.305,0,0,1511.66414173601,498.383102372388,-0.0284486283237269,30233,4984,1716
46.306,0,0,1510.9565484976,498.844172043394,-0.0675728029419128,30219,4988,1324
46.307,0,0,1516.41684945058,499.323079405837,-0.066129444672122,30328,4993,1339
46.308,0,0,1521.36597714731,498.752957375217,-0.0171831972101393,30427,4988,1828
46.309,0,0,1521.2406346833,499.741361676254,0.0532996830846403,30425,4997,2533
46.31,0,0,1518.5463004085,497.855447695354,0.0718143343031142,30371,4979,2718
46.311,0,0,1517.66107674517,499.018248130618,0.051062203287217,30353,4990,2511
46.312,0,0,1517.74313926482,498.152471188088,0.0122409638898603,30355,4982,2122
46.313,0,0,1521.87534965733,497.816456509579,-0.0106973190133056,30438,4978,1893
46.314,0,0,1521.88056323335,497.924637777189,-0.056649818164122,30438,4979,1434
46.315,0,0,1520.56897538375,498.987269770743,-0.0884206723344532,30411,4990,1116
46.316,0,0,1518.72512556581,499.775632831787,-0.047508609038641,30375,4998,1525
46.317,0,0,1517.77222047246,498.143106347344,0.022195727728692,30355,4981,2222
46.318,0,0,1515.9802985103,499.270805863909,0.076966611394238,30320,4993,2770
46.319,0,0,1517.9752972908,497.424352422315,0.048159967130677,30360,4974,2482
46.32,0,0,1516.38394999097,499.698129202455,0.0318982789529468,30328,4997,2319
46.321,0,0,1512.70750931215,497.901951430092,0.00218911122276535,30254,4979,2022
46.322,0,0,1506.24961684943,499.560416280611,-0.033344892783566,30125,4996,1667
46.323,0,0,1505.77368487207,499.247382915505,-0.0721923242689774,30115,4992,1278
46.324,0,0,1503.42810702154,498.281546598605,-0.0613963126987959,30069,4983,1386
46.325,0,0,1501.58339571571,498.974635857346,0.00668596846033837,30032,4990,2067
46.326,0,0,1499.51762684951,499.451666242222,0.0656575316280961,29990,4995,2657
46.327,0,0,1502.84925981266,498.728587832551,0.0710368307468009,30057,4987,2710
46.328,0,0,1499.02899876266,499.636552831276,0.0386156137103434,29981,4996,2386
46.329,0,0,1495.95857316828,499.216706463094,0.010558148568033,29919,4992,2106
46.33,0,0,1494.58369125013,498.745966642183,-0.0270055641871611,29892,4987,1730
46.331,0,0,1489.86626619569,499.387397754657,-0.0624178225847859,29797,4994,1376
46.332,0,0,1488.89132213432,499.067080715447,-0.0786594300963184,29778,4991,1213
46.333,0,0,1488.37742830172,497.566134630377,-0.0215129418706325,29768,4976,1785
46.334,0,0,1490.88225149746,499.02171120548,0.0524179859539037,29818,4990,2524
46.335,0,0,1482.97765154946,499.876984558393,0.0631161082926388,29660,4999,2631
46.336,0,0,1486.19187135142,499.372309809182,0.0500100670355996,29724,4994,2500
46.337,0,0,1489.39954884609,498.844900690832,0.0220118390339389,29788,4988,2220
46.338,0,0,1486.35938414522,498.906945729944,-0.00944882248003481,29727,4989,1906
46.339,0,0,1486.75496416415,498.119063169015,-0.0351052138232006,29735,4981,1649
46.34,0,0,1488.82890854985,500.26733187377,-0.0750195121279013,29777,5003,1250
46.341,0,0,1485.40866529894,499.985779539001,-0.05040095775478,29708,5000,1496
46.342,0,0,1492.46662290265,498.235117736549,0.0299044112190641,29849,4982,2299
46.343,0,0,1486.0769421954,497.842678335644,0.0568868772241588,29722,4978,2569
46.344,0,0,1490.75477753863,499.457006159332,0.0566384385162196,29815,4995,2566
46.345,0,0,1493.22828735602,499.551055038444,0.023463064490075,29865,4996,2235
46.346,0,0,1492.72675708247,499.819465501542,0.00785573675845299,29855,4998,2079
46.347,0,0,1492.82187904698,499.178860166129,-0.0474402195278787,29856,4992,1526
46.348,0,0,1499.11537511241,499.507758714076,-0.0770609878066732,29982,4995,1229
46.349,0,0,1502.3676375385,499.438417059111,-0.0672671100954932,30047,4994,1327
46.35,0,0,1504.04666052036,499.005126616404,0.0106706747616246,30081,4990,2107
46.351,0,0,1503.64437112231,500.908241771058,0.0577534659821943,30073,5009,2578
46.352,0,0,1509.95829883774,498.492713502956,0.0671235786514017,30199,4985,2671
46.353,0,0,1512.91219157557,499.421352413829,0.0395428428835036,30258,4994,2395
46.354,0,0,1513.62903049836,501.106468831913,0.00748931451895977,30273,5011,2075
46.355,0,0,1512.74326077481,499.464971300122,-0.0203335720126004,30255,4995,1797
46.356,0,0,1515.47205499073,500.040829311421,-0.0737653126335332,30309,5000,1262
46.357,0,0,1516.13525114407,499.856311610256,-0.0850456773203643,30323,4999,1150
46.358,0,0,1520.94147718244,501.193736022263,-0.0321849009862571,30419,5012,1678
46.359,0,0,1520.98423359849,499.708530465949,0.0526978219289518,30420,4997,2527
46.36,0,0,1523.97263520481,499.306554401661,0.0730669696864106,30479,4993,2731
46.361,0,0,1520.00640601799,500.30622477448,0.0379894170840516,30400,5003,2380
46.362,0,0,1520.34436116858,500.66621659158,0.0091683401796282,30407,5007,2092
46.363,0,0,1523.15679835466,501.045988345307,0.00163656499336558,30463,5010,2016
46.364,0,0,1518.28781869755,500.969735571434,-0.0545983017091289,30366,5010,1454
46.365,0,0,1525.49329404719,501.944609417881,-0.084467696108903,30510,5019,1155
46.366,0,0,1523.36312413093,500.488326177197,-0.0385776928494339,30467,5005,1614
46.367,0,0,1518.37628398826,501.017532519285,0.0331931892182229,30368,5010,2332
46.368,0,0,1513.92184565548,500.39248544381,0.0786146484621089,30278,5004,2786
46.369,0,0,1518.05159939241,500.13402228644,0.0563425461450743,30361,5001,2563
46.37,0,0,1512.43162455146,501.142952501071,0.0254083652309004,30249,5011,2254
46.371,0,0,1513.2377937299,500.341106580505,-0.00900629395789513,30265,5003,1910
46.372,0,0,1513.97943346568,500.007344691072,-0.0423496111988339,30280,5000,1577
46.373,0,0,1509.73205596673,499.877661527637,-0.0873569391314983,30195,4999,1126
46.374,0,0,1506.12945518195,501.30736273982,-0.0657244919376334,30123,5013,1343
46.375,0,0,1502.06760011016,500.282094522275,0.00605404094002451,30041,5003,2061
46.376,0,0,1498.58892887681,501.227957681696,0.0598429764973394,29972,5012,2598
46.377,0,0,1497.11742576135,501.157892607044,0.0617328738218293,29942,5012,2617
46.378,0,0,1499.78046247496,501.289287547465,0.0203288775000905,29996,5013,2203
46.379,0,0,1496.12630125932,498.984267365166,0.00513120959512913,29923,4990,2051
46.38,0,0,1492.91703303924,501.530777832639,-0.0269725241635903,29858,5015,1730
46.381,0,0,1489.50541850972,500.668435022802,-0.0701459373038874,29790,5007,1299
46.382,0,0,1488.0076718974,501.828286182703,-0.0680995472244324,29760,5018,1319
46.383,0,0,1489.81913613458,500.819728900962,-0.0271043329649811,29796,5008,1729
46.384,0,0,1486.41977477737,500.340289971108,0.0590225980625724,29728,5003,2590
46.385,0,0,1484.94190547947,501.555375531104,0.0797245231837811,29699,5016,2797
46.386,0,0,1483.52261387941,500.804217838585,0.0383790352675365,29670,5008,2384
46.387,0,0,1481.5433867116,501.058674499578,0.016302629098206,29631,5011,2163
46.388,0,0,1485.80336055164,501.697456056843,-0.0106732681472302,29716,5017,1893
46.389,0,0,1487.76395787396,501.337416552375,-0.058816348462968,29755,5013,1412
46.39,0,0,1490.03664688928,501.097204320003,-0.0922134535736742,29801,5011,1078
46.391,0,0,1489.8095197759,500.759278833033,-0.0368634037148399,29796,5008,1631
46.392,0,0,1486.87724581518,500.836164882088,0.0354128172320147,29738,5008,2354
46.393,0,0,1491.75544821781,501.206709403095,0.0795758780750846,29835,5012,2796
46.394,0,0,1489.39966383206,502.109017498595,0.0514478469500619,29788,5021,2514
46.395,0,0,1492.89178140464,500.310843202232,0.02757335006468,29858,5003,2276
46.396,0,0,1492.82485716128,500.541003620868,0.0105497136045675,29856,5005,2105
46.397,0,0,1493.61247915247,501.368943283281,-0.0344950481545181,29872,5014,1655
46.398,0,0,1493.35391353596,501.081928481807,-0.0696043456739476,29867,5011,1304
46.399,0,0,1500.59717594001,501.42857252844,-0.062827914917162,30012,5014,1372
46.4,0,0,1500.83346760642,502.140500212277,0.00848656480575754,30017,5021,2085
46.401,0,0,1502.50080129289,500.834276531307,0.0683861807090785,30050,5008,2684
46.402,0,0,1502.57711840376,501.758439276511,0.060098469698726,30052,5018,2601
46.403,0,0,1511.43515565953,502.093916442841,0.0372580614396298,30229,5021,2373
46.404,0,0,1512.83419374287,502.033726798466,0.0166090548090895,30257,5020,2166
46.405,0,0,1513.13203298664,501.220033098546,-0.0284274367497254,30263,5012,1716
46.406,0,0,1514.52352723997,501.351456700996,-0.0595495444192629,30290,5014,1405
46.407,0,0,1516.98165568483,501.844165366059,-0.0798193690719042,30340,5018,1202
46.408,0,0,1517.96751327271,502.237328447043,-0.0203082425555192,30359,5022,1797
46.409,0,0,1517.50455270311,501.224870514162,0.0446200760536073,30350,5012,2446
46.41,0,0,1518.77324380299,500.376883940664,0.0633511083016677,30375,5004,2634
46.411,0,0,1521.34020772439,501.578910580459,0.0380716238327235,30427,5016,2381
46.412,0,0,1525.17698708947,502.137987357214,0.0218087497337184,30504,5021,2218
46.413,0,0,1518.11835121294,503.196807568711,-0.0189581461831445,30362,5032,1810
46.414,0,0,1518.20427987135,500.424373762109,-0.0488717810947359,30364,5004,1511
46.415,0,0,1518.43448878496,501.410851859837,-0.071451397385164,30369,5014,1285
